node,degree,clustering,pagerank,triangles,avg_neighbor_degree,std_neighbor_degree,label
1606,31,0.6946236559139785,0.0002023946567899,323,93.48387096774194,177.87525004497954,0
1607,5,0.6,9.711491284132364e-05,6,214.6,415.2024084708565,0
1608,117,0.5679339817270852,0.000343558416297,3854,140.71794871794873,98.6100709263508,0
1609,92,0.5518394648829431,0.0002839569488157,2310,131.54347826086956,107.9907819177454,0
1610,179,0.4755508128805473,0.000500364126737,7576,126.77653631284916,83.21000763876359,1
1611,72,0.5860719874804382,0.000338637189228,1498,80.98611111111111,118.34195896444848,0
1612,190,0.4755778334725703,0.0005331174083343,8539,125.7,81.60062886754577,1
1613,182,0.4801165685143586,0.0005114431612646,7908,128.95604395604394,81.93644174266184,1
1614,71,0.544466800804829,0.0002296226820382,1353,142.05633802816902,121.0421748550158,0
1615,24,0.6304347826086957,0.000233089519101,174,68.25,203.86336314633223,0
1616,50,0.5289795918367347,0.0003123993479299,648,77.74,143.2633672646291,0
1617,117,0.5389036251105217,0.0003416128046572,3657,138.56410256410257,98.29594114055487,0
1618,24,0.4710144927536231,0.0001259160557958,130,137.16666666666666,199.1232170178946,0
1619,114,0.5882626921285514,0.0003322960741458,3789,132.21929824561403,98.81737175674655,0
1620,128,0.3837352362204724,0.0004260929273799,3119,119.3515625,99.14774249224534,0
1621,189,0.4819317798041202,0.0005402959111513,8562,129.5978835978836,81.15454715924038,1
1622,177,0.4633410374935798,0.0005030088722789,7217,127.42937853107344,83.60896902769262,1
1623,100,0.6430303030303031,0.0002927779634578,3183,142.83,102.92250045543976,0
1624,35,0.5378151260504201,0.0002613270140899,320,70.08571428571429,168.69810252613502,0
1625,25,0.7466666666666667,0.0001762873868477,224,90.12,198.89883257575949,0
1626,37,0.3588588588588589,0.0002163602236197,239,87.45945945945945,168.35573575577988,0
1627,3,1.0,8.96247609969939e-05,3,351.3333333333333,490.4979329438833,0
1628,82,0.5492321589882565,0.0003829298912088,1824,74.1951219512195,110.53312482474072,0
1629,22,0.7878787878787878,0.0001885241626777,182,79.72727272727273,211.00305508735727,0
1630,67,0.3437358661239258,0.000424956252227,760,61.88059701492537,122.96286569506292,0
1631,9,0.9722222222222222,8.724299911348016e-05,35,182.11111111111111,310.9974792482496,0
1632,79,0.614086335605323,0.0002429305650727,1892,146.63291139240508,114.01201105004549,0
1633,23,0.6047430830039525,0.0001760240175888,153,88.91304347826087,204.7303450338854,0
1634,38,0.5149359886201992,0.0002802883776816,362,67.6842105263158,161.95030187377952,0
1635,34,0.7201426024955436,0.0001807088527819,404,98.32352941176472,166.76819427827766,0
1636,77,0.5850991114149009,0.0003561784029753,1712,78.71428571428571,113.11433787226976,0
1637,99,0.4978354978354978,0.0003161807112001,2415,127.61616161616162,105.38613052237436,0
1638,34,0.696969696969697,0.0001831601438387,391,106.02941176470588,167.19493471326106,0
1639,78,0.5061605061605061,0.000263631994955,1520,132.96153846153845,118.85289790839298,0
1640,8,0.8571428571428571,0.0001031252739576,24,152.5,337.8627679990798,0
1641,14,0.3516483516483517,0.0001468757742531,32,98.57142857142856,263.27680009713686,0
1642,28,0.2063492063492063,0.0002776814035738,78,86.39285714285714,233.98570458252271,0
1643,100,0.64,0.0002926065860753,3168,146.99,101.5084720602177,0
1644,69,0.5694799658994032,0.0002273393764832,1336,125.71014492753623,121.98480559328348,0
1645,56,0.5084415584415585,0.0003441647982298,783,72.75,135.72401750821933,0
1646,18,0.5032679738562091,0.0001236521958111,77,122.77777777777776,229.33879730786344,0
1647,50,0.6702040816326531,0.000244744578816,821,87.12,139.1029316729162,0
1648,25,0.91,0.0002091066707964,273,72.6,198.5402729926601,0
1649,35,0.5932773109243697,0.0001971349630434,353,90.37142857142857,165.8548566349136,0
1650,21,0.3476190476190476,0.0001730296038214,73,87.9047619047619,215.37119778296056,0
1651,4,1.0,5.110828760930633e-05,6,386.5,385.2301260285857,0
1652,81,0.5817901234567902,0.0002459767494393,1885,136.8641975308642,110.02858810175056,0
1653,74,0.6878933728248797,0.0002259134316982,1858,143.35135135135135,116.19931995340296,0
1654,7,0.8095238095238095,9.065830178848193e-05,17,202.57142857142856,351.37316636421787,0
1655,56,0.6279220779220779,0.000269457658298,967,81.33928571428571,131.93183802708157,0
1656,34,0.231729055258467,0.0002906500146023,130,82.02941176470588,212.18755373130983,0
1657,5,1.0,9.826866799463644e-05,10,215.6,414.71320210477984,0
1658,19,0.4853801169590643,0.0001278087416785,83,124.0,223.9835520277044,0
1659,82,0.64257753688648,0.0002514777396331,2134,140.4390243902439,111.5098264904319,0
1660,24,0.5253623188405797,0.0001856736165348,145,95.58333333333331,204.8112783081592,0
1661,80,0.4708860759493671,0.0003884567356311,1488,76.675,113.44809110337644,0
1662,146,0.5343410486537553,0.0004115792917375,5656,137.4931506849315,88.59367355620137,0
1663,235,0.4165120931078377,0.0006645344956311,11452,120.95744680851064,75.60292616390613,1
1664,6,0.6,9.401529963756514e-05,9,199.0,378.9305125393485,0
1665,127,0.5675540557430321,0.0003631195589899,4541,134.24409448818898,94.09818264417198,0
1666,36,0.2031746031746031,0.0003183871777442,128,80.19444444444444,207.7147910322716,0
1667,27,0.4188034188034188,0.0002266834732592,147,73.44444444444444,192.1443001984848,0
1668,122,0.6221379216908278,0.0003498495963203,4592,139.54098360655738,95.2153854785003,0
1669,137,0.5520609703735508,0.0003926743394363,5143,136.84671532846716,91.14718108969576,0
1670,11,0.2909090909090909,0.0001020339191245,16,137.0909090909091,288.9616063032516,0
1671,32,0.3850806451612903,0.0002336786792038,191,73.71875,176.13954595274026,0
1672,25,0.5233333333333333,0.0002083338443516,157,80.88,198.6756794376201,0
1673,40,0.5525641025641026,0.0002575075438205,431,85.2,158.71691781281538,0
1674,25,0.2,0.0001856518432303,60,98.12,202.13942119240372,0
1675,117,0.5279988211022694,0.0003686458459638,3583,131.72649572649573,100.7336866334336,0
1676,16,0.7166666666666667,0.0001796781915193,86,87.125,247.5143619570388,0
1677,36,0.5984126984126984,0.000230303747678,377,88.66666666666667,166.37708175507026,0
1678,18,0.2745098039215686,0.0001455618451861,42,114.5,232.0187372701706,0
1679,27,0.5612535612535613,0.000184379342151,197,102.29629629629628,191.36968582549653,0
1680,61,0.5639344262295082,0.0002992846095192,1032,86.85245901639344,129.06407559312285,0
1681,25,0.62,0.0001908809273074,186,83.52,197.58403174345847,0
1682,38,0.7297297297297297,0.0001935238580917,513,99.34210526315788,158.92091318702975,0
1683,123,0.533519925363188,0.0003800865567164,4003,134.66666666666666,98.57395116479044,0
1685,93,0.5455820476858345,0.0002877087181473,2334,140.83870967741936,108.55822384290587,0
1686,35,0.5008403361344538,0.000241691712251,298,75.6,168.0291131237169,0
1687,43,0.3997785160575858,0.0003952564864336,361,50.627906976744185,154.3101713713082,0
1688,95,0.4150055991041433,0.0003348865657478,1853,114.6421052631579,110.6190157622072,0
1689,124,0.5645161290322581,0.0003567524244835,4305,136.3709677419355,94.7872377878508,0
1690,2,1.0,4.8445795770073976e-05,1,563.5,481.5,0
1691,60,0.6734463276836158,0.0002851480684493,1192,83.71666666666667,127.1756123983246,0
1692,50,0.4318367346938775,0.0003142872686758,529,79.46,143.2193017717933,0
1693,3,0.6666666666666666,8.052317586850543e-05,2,351.6666666666667,490.2634212565957,0
1694,34,0.4153297682709447,0.0002486502935377,233,81.91176470588235,172.95908520719382,0
1695,30,0.6873563218390805,0.0002034262347575,299,83.73333333333333,182.4932753707806,0
1696,12,0.4393939393939394,0.0001202883347955,29,119.08333333333331,280.9215365938009,0
1697,8,0.5714285714285714,8.167490455131924e-05,16,200.75,326.95288269106914,0
1698,19,0.672514619883041,0.000180402363856,115,86.57894736842105,226.832494606523,0
1699,42,0.413472706155633,0.0002760495165299,356,74.42857142857143,153.1067388111567,0
1700,17,0.625,8.97278035339486e-05,85,168.52941176470588,225.0291791921423,0
1701,7,0.7142857142857143,0.0001040024626747,15,169.71428571428572,357.73841771635887,0
1702,45,0.3121212121212121,0.0002626405283911,309,87.71111111111111,155.1109455586509,0
1703,70,0.3358178053830227,0.0004839035912362,811,57.54285714285714,122.5375377721672,0
1704,25,0.6233333333333333,0.0001624469690179,187,91.2,196.0232639254841,0
1705,27,0.6609686609686609,0.0002641646296608,232,64.62962962962963,192.5676693275203,0
1706,42,0.6039488966318235,0.0002306553472899,520,94.76190476190476,153.58785441871146,0
1707,185,0.4941245593419506,0.0005128931092303,8410,128.64324324324323,80.88899481000654,1
1708,10,0.7333333333333333,0.0001184618279036,33,128.6,305.6086386213583,0
1709,62,0.3670015864621893,0.0004255269187998,694,59.82258064516129,127.849271661234,0
1710,15,0.7047619047619048,8.448599410274949e-05,74,165.93333333333334,241.8626240014957,0
1711,5,0.7,7.894585465006014e-05,7,245.2,400.6681419828634,0
1712,105,0.6177655677655678,0.0003072848582326,3373,138.17142857142858,101.62296863948644,0
1713,4,0.5,6.683948717594335e-05,3,276.25,443.901101034904,0
1714,187,0.5029038008165143,0.0005151324228978,8746,130.3475935828877,80.38159014548111,1
1715,65,0.6158653846153846,0.0003046019293966,1281,83.61538461538461,123.51090793406962,0
1716,60,0.6225988700564972,0.0002878511440938,1102,84.61666666666666,127.33068387295953,0
1717,139,0.5139192993431342,0.0004016705368076,4929,135.568345323741,91.37975551185248,0
1718,155,0.3550062840385421,0.0005256521195978,4237,114.7483870967742,103.39573795099489,1
1719,19,0.6374269005847953,0.000190578574835,109,83.10526315789474,226.98293344998945,0
1720,49,0.5433673469387755,0.0002512210364381,639,90.16326530612244,142.01197807181052,0
1721,115,0.6216628527841342,0.0003327331173251,4075,143.55652173913043,97.25512762199877,0
1722,56,0.5188311688311689,0.0002133014692701,799,121.98214285714286,135.17732944324712,0
1723,49,0.6471088435374149,0.0001641830260603,761,161.59183673469389,136.68210075959098,0
1724,59,0.6265341905318527,0.0002040308445879,1072,125.59322033898304,130.66882950759012,0
1725,51,0.2941176470588235,0.0003808607002334,375,62.35294117647059,141.89278243461067,0
1726,21,0.2857142857142857,0.000195749267826,60,120.0,263.6872245311713,0
1727,32,0.3125,0.0002137072187836,155,90.71875,175.74986386463434,0
1728,32,0.6875,0.0001703479611083,341,96.3125,172.29960053276386,0
1729,80,0.4680379746835443,0.0003995767552811,1479,70.4625,113.80520020521912,0
1730,226,0.4013765978367748,0.0006613437938392,10205,118.09734513274336,79.13078281814137,1
1731,8,0.8571428571428571,9.636257657957018e-05,24,157.0,337.4803697994892,0
1732,48,0.6569148936170213,0.0002496189596326,741,84.97916666666667,144.18903818473476,0
1733,38,0.7368421052631579,0.0003019460069545,518,58.92105263157895,163.03428466994092,0
1734,49,0.6488095238095238,0.0001727805671401,763,156.55102040816325,139.9295830524928,0
1735,109,0.6211348963642541,0.0003210131537145,3656,142.3394495412844,100.47923882354692,0
1736,156,0.5339123242349049,0.0004380785293013,6455,134.22435897435898,87.09172689653052,0
1737,79,0.694579681921454,0.000238304576816,2140,146.77215189873417,113.59064292974188,0
1738,26,0.5784615384615385,0.0001829308013627,188,93.15384615384616,191.8315952775912,0
1739,14,0.5714285714285714,0.0001406702059943,52,116.71428571428572,259.94736515891293,0
1740,37,0.5900900900900901,0.0002360031186222,393,87.78378378378379,163.85839884537342,0
1741,104,0.5351008215085885,0.0003133015041782,2866,139.22115384615384,103.33645167520744,0
1742,79,0.5173644920480364,0.0003848131382182,1594,76.12658227848101,114.30808548526444,0
1743,26,0.4369230769230769,0.0002068328168777,142,72.57692307692308,195.1749063861444,0
1744,37,0.5885885885885885,0.0002409615488685,392,84.91891891891892,164.21992149263585,0
1745,19,0.4678362573099415,0.0001473627307445,80,102.89473684210526,223.0914126391955,0
1746,202,0.472833850549234,0.0005642596543666,9599,126.84653465346534,78.96848107215219,1
1747,22,0.8051948051948052,0.0001895075909497,186,77.22727272727273,211.3022247050164,0
1748,13,0.8205128205128205,0.0001214734159198,64,112.15384615384616,269.76680703436216,0
1749,13,0.4358974358974359,0.0001367582841723,34,108.92307692307692,271.01843863995725,0
1750,126,0.5977142857142858,0.0003660897720832,4707,138.45238095238096,93.99490083626854,0
1751,50,0.7314285714285714,0.0002587019261624,896,83.74,141.72689370758116,0
1752,115,0.6016781083142639,0.0003320734411794,3944,137.98260869565215,97.63739328304372,0
1753,82,0.6446853357422463,0.0002541276006663,2141,147.0121951219512,112.9630302034361,0
1754,57,0.4849624060150376,0.0001941981633391,774,133.31578947368422,132.59477350642007,0
1755,2,1.0,4.693326704855132e-05,1,559.5,485.5,0
1756,16,0.7583333333333333,0.0001408353272938,91,98.3125,244.84554283006665,0
1757,131,0.5554903112155021,0.0003739889551162,4730,138.1908396946565,94.05724377701326,0
1758,27,0.1794871794871795,0.0002479315646754,63,98.55555555555556,236.92792048674391,0
1759,6,0.8,8.583293024958689e-05,12,191.66666666666663,381.7174638685297,0
1760,3,0.6666666666666666,7.138194750500268e-05,2,375.3333333333333,474.5147228719276,0
1761,121,0.5132231404958678,0.0004128918397508,3726,132.82644628099175,102.18340970015431,0
1762,4,1.0,6.543625068283597e-05,6,287.25,437.8323737459349,0
1763,32,0.6451612903225806,0.0002108875919798,320,85.28125,175.99453726873884,0
1764,25,0.74,0.0001412925583118,222,113.36,192.0991160833386,0
1765,66,0.5351981351981352,0.0002352601161608,1148,126.57575757575758,126.55530119591876,0
1766,40,0.6064102564102564,0.0002565393806834,473,75.475,159.18024178584477,0
1767,36,0.5317460317460317,0.00023696934504,335,90.38888888888889,165.86394655087673,0
1768,209,0.4101030548398969,0.0006160685975883,8914,119.39234449760764,81.10793292581526,1
1769,25,0.5633333333333334,0.0001146039397551,169,136.48,191.78427881346272,0
1770,47,0.4264569842738205,0.0003347796406758,461,63.7872340425532,146.3365308546101,0
1771,20,0.7947368421052632,9.47627045615977e-05,151,163.45,211.17231707778365,0
1772,61,0.6480874316939891,0.0002007888433353,1186,145.52459016393442,125.7733593409749,0
1773,23,0.7549407114624506,0.0001648121633348,191,93.43478260869566,206.92486056683697,0
1774,40,0.45,0.0001733747288086,351,124.8,157.69990488265995,0
1775,8,0.9642857142857144,6.188674804288174e-05,27,223.125,314.8068604319163,0
1776,5,1.0,9.826866799463644e-05,10,215.6,414.71320210477984,0
1777,5,0.9,6.998809450523341e-05,9,279.2,385.123564586744,0
1778,38,0.433854907539118,0.000255715540619,305,85.21052631578948,162.84173102396352,0
1779,22,0.4285714285714285,0.0001742859682747,99,90.0,213.6337137166408,0
1780,20,0.4052631578947368,0.0001320429518996,77,122.15,223.4874213462584,0
1781,26,0.3815384615384615,0.0001897387681724,124,85.53846153846153,193.76953614047451,0
1782,67,0.5355042966983266,0.0002265272879947,1184,139.43283582089552,126.55459843283226,0
1783,121,0.2716253443526171,0.0006557046711928,1972,61.48760330578512,94.78641633881423,0
1784,17,0.8014705882352942,0.0001546194177003,109,92.0,238.30257582967675,0
1785,30,0.3425287356321839,0.0002423728596989,149,76.66666666666667,182.1827531781084,0
1786,97,0.4392182130584192,0.0004615961448783,2045,72.75257731958763,103.59268283356886,0
1787,38,0.635846372688478,0.0003003675265597,447,61.60526315789474,162.7900713825024,0
1788,10,0.8666666666666667,0.0001570578974586,39,114.8,310.0705726121071,0
1789,103,0.5872834570721492,0.0003028211436396,3085,138.89320388349515,102.19236692006612,0
1790,38,0.3897581792318634,0.0002232337772504,274,93.76315789473684,160.9155440809551,0
1791,131,0.514856136230182,0.000395960946907,4384,135.3740458015267,92.5818256510607,0
1792,6,0.6,8.248863005356103e-05,9,190.5,382.2406528179161,0
1793,145,0.5279693486590038,0.0004086178814336,5512,136.75862068965515,88.9230024049919,0
1794,57,0.2393483709273182,0.0003418204548513,382,65.66666666666667,135.77837118580905,0
1795,89,0.5944841675178754,0.0002657925153573,2328,138.46067415730337,106.53227143909248,0
1796,71,0.6285714285714286,0.000217137649741,1562,148.73239436619718,117.48598450980798,0
1797,5,0.6,7.485236958668695e-05,6,270.6,390.0090255365894,0
1798,34,0.8021390374331551,0.0002750478578407,450,60.23529411764706,171.54900840208032,0
1799,152,0.546270477518299,0.00042905420514,6269,133.98026315789474,88.88264515897951,0
1800,245,0.4020408163265306,0.0006984646532952,12017,118.56326530612245,75.16947571410681,1
1801,23,0.6600790513833992,0.0001653319822708,167,95.2608695652174,206.79925518983367,0
1802,12,0.8939393939393939,0.0001189874083247,59,117.41666666666669,279.7148721863431,0
1803,25,0.5433333333333333,0.0002430744802371,163,67.84,199.7595915093941,0
1804,195,0.4734337827121332,0.0005445079243357,8955,127.6,79.85778384744746,1
1805,22,0.4155844155844156,0.0001228679800216,96,113.13636363636364,206.93242099657596,0
1806,32,0.4495967741935484,0.000295423018094,223,58.34375,177.62189641465238,0
1807,51,0.3733333333333333,0.0003137865587921,476,73.70588235294117,141.89740758422408,0
1808,14,0.2747252747252747,0.0001603772287995,25,112.92857142857144,261.3154810037953,0
1809,113,0.5910240202275601,0.0003323774480424,3740,131.9203539823009,101.05602945960317,0
1810,102,0.6004659289458357,0.0002984790030558,3093,139.54901960784315,103.23764963888124,0
1811,63,0.6523297491039427,0.0002080258171419,1274,144.82539682539684,125.9753742227298,0
1812,44,0.7315010570824524,0.0002256217113587,692,98.72727272727272,148.05133686362794,0
1813,156,0.4255583126550868,0.0004806213242186,5145,124.3397435897436,90.26779935245044,1
1814,10,0.6,0.0001120517059745,27,130.5,306.5482833094976,0
1815,24,0.6485507246376812,0.0001865740148439,179,85.45833333333333,200.88781677980265,0
1816,131,0.573458602466236,0.0003687872857776,4883,138.93129770992363,91.02664577928488,0
1817,15,0.6,0.0001144444232773,63,109.0,252.12563006035967,0
1818,30,0.4298850574712644,0.0001833300195807,187,91.83333333333331,182.20356442421453,0
1819,88,0.6013584117032393,0.0002773666528954,2302,136.20454545454547,111.62011050992528,0
1820,67,0.5789235639981909,0.0003360816947001,1280,74.17910447761194,123.66057605736692,0
1821,27,0.7777777777777778,0.0001074659653345,273,175.25925925925927,176.67266081919067,0
1822,12,0.8939393939393939,0.0001363853147982,59,102.83333333333331,284.147506685446,0
1823,127,0.6011748531433571,0.0003664982266996,4810,143.41732283464566,93.23169351833825,0
1824,58,0.6346037507562009,0.0002907763462914,1049,83.70689655172414,131.80602369949582,0
1825,29,0.5443349753694581,0.0002767597758966,221,61.72413793103448,186.1474937176439,0
1826,102,0.602019025431955,0.0002965128743345,3101,141.7156862745098,101.40371434692398,0
1827,201,0.4444278606965174,0.0005855646489119,8933,121.82089552238806,82.21660362503339,1
1828,56,0.4974025974025974,0.0003048581793048,766,80.76785714285714,134.09431529862914,0
1829,16,0.6083333333333333,0.0001460135141942,73,94.9375,246.50899292672875,0
1830,16,0.4083333333333333,0.0001194467890126,49,126.0625,241.7461139165426,0
1831,42,0.2624854819976771,0.0003361050045661,226,49.95238095238095,156.0035030713142,0
1832,46,0.7227053140096619,0.0001598994310275,748,135.17391304347825,143.89720128224178,0
1833,191,0.5007440066133921,0.0005311171738532,9086,130.18324607329842,79.82751649314294,1
1834,1,0.0,4.279900686041588e-05,0,1045.0,0.0,0
1835,182,0.4595956529658187,0.0005452217677097,7570,125.57142857142856,84.10304287620102,1
1836,25,0.6333333333333333,0.0001177872603194,190,141.36,194.00389274444984,0
1837,38,0.7297297297297297,0.0003049632855795,513,56.21052631578947,162.6858706857348,0
1838,6,0.6,0.0001045171434671,9,182.33333333333331,385.8318574485811,0
1839,165,0.5086474501108648,0.0004679126768172,6882,130.24848484848485,85.81116732161529,1
1840,10,0.5777777777777777,0.0001305785029762,26,124.2,307.5229422335836,0
1841,49,0.6981292517006803,0.0002397252850976,821,88.10204081632654,140.20687992929783,0
1842,119,0.5546218487394958,0.0003472402104498,3894,136.890756302521,96.97151881234274,0
1843,40,0.5153846153846153,0.0001523017068174,402,148.925,153.47481674528888,0
1844,70,0.3391304347826087,0.0004161829315453,819,66.41428571428571,123.6687387288134,0
1845,101,0.4223762376237623,0.0003285828707863,2133,121.55445544554456,108.4072332583175,0
1846,38,0.4310099573257468,0.0001721213005033,303,110.65789473684212,162.29623277980068,0
1847,26,0.4,0.0002232836879723,130,72.73076923076923,195.1302440171116,0
1848,36,0.8380952380952381,0.0001943939994771,528,100.08333333333331,163.67691329092338,0
1849,119,0.613160518444666,0.0003378147312463,4305,146.3109243697479,94.45782909477012,0
1850,29,0.5197044334975369,0.000183637624809,211,90.6896551724138,185.2647878500458,0
1851,42,0.4692218350754936,0.0001796771802091,404,120.14285714285714,155.0162159610547,0
1852,22,0.329004329004329,0.000145948415174,76,93.9090909090909,210.6343037526304,0
1853,12,0.8484848484848485,0.0001018596205218,56,140.25,273.9434628410273,0
1854,2,1.0,5.5526080507962056e-05,1,525.0,520.0,0
1855,6,0.5333333333333333,7.441029160759654e-05,8,211.83333333333331,373.57436415733287,0
1856,4,1.0,5.649527896122792e-05,6,302.75,429.13306502762055,0
1857,73,0.5909436834094368,0.0003413169852528,1553,78.3013698630137,116.33262242045164,0
1858,29,0.3719211822660098,0.0002085271436157,151,79.86206896551724,187.1263125193747,0
1859,46,0.7256038647342995,0.0002277282158503,751,93.56521739130434,143.50422689940606,0
1860,17,0.2205882352941176,0.0001585098250567,30,115.17647058823528,241.7352064441629,0
1861,99,0.4755720470006184,0.0003318649514357,2307,124.02020202020202,106.16320386322484,0
1862,54,0.6589797344514325,0.0002657066144415,943,83.79629629629629,134.1646831640309,0
1863,49,0.3758503401360544,0.0002265178708425,442,107.10204081632654,147.2885887066001,0
1864,107,0.4930347381414213,0.0003229715908281,2796,130.16822429906543,101.96586252832832,0
1865,8,0.8928571428571429,8.307998718994013e-05,25,158.625,335.13912689359324,0
1866,31,0.4752688172043011,0.000288495614826,221,60.41935483870968,180.1371832428845,0
1867,123,0.5413834466213514,0.0003683100572831,4062,132.739837398374,97.94886980414076,0
1868,121,0.5632231404958677,0.0003541818854761,4089,131.72727272727272,98.65081586623792,0
1869,15,0.7142857142857143,0.0001306794988668,75,112.26666666666668,250.1440829246661,0
1870,23,0.6521739130434783,0.0001581783618325,165,103.30434782608695,204.99616852890492,0
1871,82,0.4995483288166215,0.0004003134641938,1659,75.47560975609755,112.42235538575882,0
1872,50,0.5942857142857143,0.0002519065338534,728,87.3,138.98622233876276,0
1873,41,0.8060975609756098,0.0002039338870022,661,100.97560975609755,150.80749929675378,0
1874,13,0.6794871794871795,7.474434839324182e-05,53,194.30769230769232,251.19082069686957,0
1875,28,0.5079365079365079,0.0001573228327838,192,106.67857142857144,185.10731512353823,0
1876,56,0.3967532467532467,0.0003863470009611,611,62.30357142857143,134.4966701184798,0
1877,64,0.6691468253968254,0.000207777582238,1349,142.859375,124.64986802884862,0
1878,35,0.5697478991596638,0.0002272105294284,339,81.82857142857142,169.19177381459954,0
1879,150,0.5690380313199105,0.0004187585930437,6359,138.95333333333335,86.90671908559327,0
1880,32,0.8306451612903226,0.0002600660983676,412,62.65625,176.54117957558088,0
1881,53,0.2866473149492017,0.000298401387845,395,85.13207547169812,142.27054187136443,0
1882,51,0.5286274509803922,0.0003126048526257,674,75.90196078431373,141.6559287605643,0
1883,18,0.3725490196078431,0.0001211661059207,57,112.0,229.69883664388803,0
1884,32,0.8306451612903226,0.0001685741556304,412,103.625,170.52029754548283,0
1885,28,0.5185185185185185,0.0001603516520217,196,111.0,186.2268202258433,0
1886,105,0.5811355311355312,0.0003181150342663,3173,140.15238095238095,103.51708218383511,0
1887,11,0.8181818181818182,8.453923064104031e-05,45,168.45454545454547,278.3530667193486,0
1888,254,0.3996763250443497,0.0007117172673725,12842,117.35433070866142,74.22417921713625,1
1889,15,0.4666666666666667,0.0002215803831892,49,83.2,257.32552665187853,0
1890,6,0.4666666666666667,0.0001482367675173,7,179.83333333333334,386.9614178298514,0
1891,71,0.6519114688128773,0.0002317104275912,1620,146.81690140845072,119.73248466208524,0
1892,12,0.9696969696969696,0.0001184812599515,64,118.5,279.3643081473843,0
1893,83,0.4607699089039083,0.0004019498308919,1568,78.144578313253,111.14487804837631,0
1894,63,0.5381464413722479,0.0003229077274652,1051,78.92063492063492,128.68409721402,0
1895,37,0.7357357357357357,0.0002953172710626,490,58.16216216216216,164.68717495702285,0
1896,9,0.3888888888888889,0.0001361231342233,14,127.77777777777776,324.324863807804,0
1897,36,0.3492063492063492,0.000225907790696,220,85.25,165.81538847632797,0
1898,101,0.5956435643564356,0.0003005240797864,3008,132.1089108910891,104.63287075947166,0
1899,79,0.5420318078545927,0.0003732670170165,1670,78.0379746835443,113.80156425233284,0
1900,26,0.6276923076923077,0.0001143110498356,204,139.65384615384616,188.7892480453132,0
1901,14,0.3516483516483517,0.0001265213250392,32,116.21428571428572,259.8684223578839,0
1902,130,0.5348837209302325,0.0003774796513775,4485,137.83846153846153,93.36288208640138,0
1903,40,0.7153846153846154,0.0002042049550493,558,93.875,154.29844255532848,0
1904,30,0.5563218390804597,0.0002269716228104,242,73.43333333333334,181.41438445969183,0
1905,11,0.9454545454545454,0.0001235291993871,52,127.63636363636364,295.9537042196335,0
1906,22,0.6320346320346321,0.0001722668977907,146,98.8181818181818,208.56166220604587,0
1907,30,0.7195402298850575,0.0001663971207873,313,114.06666666666666,177.77981387722912,0
1908,10,0.3777777777777777,0.0001136570403516,17,125.8,306.51225097865176,0
1909,41,0.2780487804878049,0.0002581324661717,228,95.73170731707316,163.9629679174678,0
1910,31,0.3677419354838709,0.0002565272290788,171,60.16129032258065,180.4190635757787,0
1911,39,0.3130904183535762,0.0002374139061895,232,82.7948717948718,164.41367144588946,0
1926,134,0.4872629334530355,0.0004628706719515,4342,110.08955223880596,74.45578300029871,0
1932,95,0.7554311310190369,0.0002896912469203,3373,130.2421052631579,76.20784816463235,0
1939,79,0.638104511522233,0.0002608581801674,1966,112.49367088607596,85.65974394132996,0
1945,146,0.5971658006613132,0.0004409518893279,6321,117.53424657534246,66.55558644806648,0
1951,64,0.6279761904761905,0.0003275134131371,1266,59.96875,88.97980261518622,0
1955,92,0.6858576206402294,0.000288503504914,2871,125.95652173913044,74.50268641836934,0
1972,70,0.5151138716356107,0.0003474744912961,1244,62.957142857142856,86.7613204987907,0
1973,65,0.5379807692307692,0.0003220546701719,1119,66.86153846153846,90.69914373662088,0
1976,39,0.5721997300944669,0.00021434818212,424,73.07692307692308,115.16596376988022,0
1991,49,0.6921768707482994,0.0002601884656299,814,64.53061224489795,100.90713088226452,0
1995,63,0.593958013312852,0.0003247395397159,1160,59.84126984126984,90.44233563203672,0
1998,54,0.6212438853948288,0.0002827785409404,889,60.96296296296296,96.70860449729092,0
2001,60,0.632768361581921,0.0003066585665863,1120,61.85,91.81372900243912,0
2004,50,0.6326530612244898,0.0002628863567715,775,66.1,100.47452413423017,0
2007,171,0.4163054695562435,0.0004933754393588,6051,117.44444444444444,68.85692523883367,1
2009,45,0.5787878787878787,0.0002344118456067,573,69.4888888888889,105.9774865446477,0
2018,55,0.5872053872053872,0.0002861889130129,872,62.69090909090909,96.58700698000416,0
2024,53,0.6574746008708273,0.000274429499024,906,65.67924528301887,97.56889652569473,0
2027,44,0.7019027484143763,0.0002341467358776,664,68.70454545454545,106.59046084418252,0
2032,147,0.5849408256453267,0.0004465435819263,6277,116.31292517006804,67.26501579533584,0
2038,123,0.4758096761295481,0.0004301371974153,3570,104.3089430894309,75.52699728173452,0
2039,112,0.6854890604890604,0.000339407999335,4261,124.25,72.92370034103159,0
2042,96,0.687061403508772,0.0003008416089485,3133,126.10416666666669,78.70653286717832,0
2054,163,0.5296523517382413,0.0004923090509451,6993,110.30674846625767,65.69770250143765,0
2068,141,0.569098277608916,0.0004317188979335,5617,115.3900709219858,68.77548765971673,0
2071,123,0.6544049047047847,0.0003677636533939,4910,122.9349593495935,70.84171521951066,0
2072,129,0.5687984496124031,0.0003972658418693,4696,114.83720930232558,70.89218702621109,0
2081,172,0.4922480620155038,0.0005178680655169,7239,109.96511627906976,66.67352734213402,1
