node,degree,clustering,pagerank,triangles,avg_neighbor_degree,std_neighbor_degree
1189,38,0.4267425320056899,0.00027641719393737993,300,69.36842105263158,162.1664870714226
1190,39,0.7611336032388664,0.00019737923445210028,564,100.3076923076923,154.90860065281404
1191,110,0.5347789824854045,0.00032834742248486035,3206,138.06363636363636,100.80117940081377
1192,97,0.47100515463917525,0.00044396521442319745,2193,76.52577319587628,103.73251613044333
1193,9,0.3055555555555556,0.00012864605304467908,11,138.77777777777777,321.0727774120094
1194,4,0.6666666666666666,0.00010204552009721263,4,266.0,449.7743878879721
1195,49,0.66921768707483,0.00017495491738975068,787,144.12244897959184,142.62962348699978
1196,26,0.6061538461538462,0.00012488939910990538,197,139.1153846153846,190.5315089877781
1197,15,0.4095238095238095,0.00018676741484247302,43,93.2,256.8761569317012
1198,83,0.725242433147223,0.0002453512738695082,2468,153.89156626506025,109.08093734804234
1199,217,0.4479006656426011,0.0006046332762404054,10497,123.73732718894009,77.786249351976
1200,4,0.6666666666666666,7.322702920804281e-05,4,283.0,440.55646630142655
1201,58,0.6460980036297641,0.0001907954385917116,1068,143.44827586206895,128.64267169095163
1202,9,0.3055555555555556,0.00016099416138802572,11,126.55555555555556,324.86445416549793
1203,8,0.7142857142857143,0.00010792918829662194,20,154.5,336.69273826443003
1204,107,0.43290424969141245,0.0004934679054649538,2455,75.67289719626169,98.29003198154611
1205,102,0.5589205979421471,0.0003059932800993079,2879,129.4313725490196,102.69854131540616
1206,1,0.0,4.2799006860415876e-05,0,1045.0,0.0
1207,72,0.6815336463223787,0.0002276490619968033,1742,139.18055555555554,118.81642310594675
1208,3,1.0,9.225307863420155e-05,3,351.0,490.73210614346397
1209,76,0.6210526315789474,0.00024008401100627163,1770,135.32894736842104,117.80384992344989
1210,40,0.4576923076923077,0.0002662527959361038,357,76.075,159.11668477881256
1211,173,0.5084016668907111,0.0004891572250914299,7564,131.3757225433526,84.2462869641891
1212,26,0.5046153846153846,0.0002213733001645049,164,65.5,196.33669079885746
1213,20,0.6,0.0001728584352313365,114,88.7,220.8769114235347
1214,114,0.4680950163018165,0.00036440238006022076,3015,126.76315789473684,99.9070008462764
1215,43,0.5459579180509413,0.00023687811026260264,493,85.97674418604652,150.64195783103432
1216,36,0.7666666666666667,0.0002863962818504734,483,61.22222222222222,167.20049692760938
1217,47,0.3561517113783534,0.0002883833181781798,385,79.70212765957447,149.694712721424
1218,11,0.7636363636363637,0.00016913175950077764,42,107.36363636363636,296.572012633839
1219,54,0.6484975541579315,0.00018235170165888673,928,151.4814814814815,132.90483099386913
1220,9,0.5277777777777778,7.578039155776186e-05,19,202.0,304.3236581156465
1221,71,0.372635814889336,0.00037320248436072763,926,74.02816901408451,119.37206267528309
1222,142,0.4683847767455799,0.00043236382762140767,4689,127.97183098591549,92.86602068601812
1223,22,0.341991341991342,0.00015866069021574174,79,97.4090909090909,209.9813106598925
1224,2,1.0,6.734632185892268e-05,1,524.0,521.0
1225,30,0.6229885057471264,0.00022335581309615833,271,80.9,181.01976871785766
1226,35,0.42857142857142855,0.0002499054175572694,255,75.05714285714286,168.04046159985955
1227,84,0.5206540447504303,0.0003891347451495122,1815,76.13095238095238,108.69450195955557
1228,23,0.5375494071146245,0.0001888362887461774,136,80.6086956521739,206.31313033947353
1229,47,0.61054579093432,0.00023570249884920412,660,86.27659574468085,143.49908475171978
1230,125,0.5563870967741935,0.00036253498633886304,4312,138.416,93.76098839069479
1231,74,0.537578674564976,0.0003486721484579703,1452,78.12162162162163,115.87352759526372
1232,29,0.8448275862068966,0.00023801476055604286,343,67.20689655172414,184.85322776328937
1233,2,1.0,4.955616292020415e-05,1,545.5,499.5
1234,15,0.6857142857142857,0.00014279907402729594,72,94.4,254.18728003842628
1235,107,0.44507141597601835,0.0004955499598163682,2524,72.77570093457943,98.39832348043856
1236,43,0.43410852713178294,0.0003212316683325721,392,61.53488372093023,153.14187810536228
1237,60,0.3751412429378531,0.00035303117726375095,664,86.71666666666667,135.7517454358834
1238,152,0.4648832345765075,0.0004491835163622033,5335,122.67105263157895,90.1362109835493
1239,9,0.6944444444444444,6.44480228483939e-05,25,221.44444444444446,295.63457590264335
1240,7,0.2857142857142857,0.00014347449691356012,6,156.42857142857142,362.8541057240724
1241,20,0.5526315789473685,0.00014088092768627905,105,107.85,217.19145356113808
1242,93,0.6355773726040206,0.0002795811863436992,2719,138.91397849462365,107.87783372362814
1243,112,0.5535714285714286,0.0003367498702431142,3441,137.45535714285714,99.99516848978764
1244,12,0.4393939393939394,0.00011457203132793153,29,129.41666666666666,277.41048355981235
1245,40,0.7551282051282051,0.0002113316461861325,589,93.275,157.02340390846203
1246,35,0.2823529411764706,0.00023667927009575406,168,75.22857142857143,168.3910560424812
1247,24,0.4855072463768116,0.0001604877207163838,134,89.79166666666667,201.00331240360748
1248,8,0.6071428571428571,9.474074923005756e-05,17,152.875,337.4712719254781
1249,15,0.8,0.00013424615483533076,84,103.0,252.2752465066678
1250,137,0.5355302705023616,0.00039254981484498143,4989,132.3941605839416,93.00171552175159
1251,12,0.8181818181818182,0.00013531497117895866,54,112.5,281.24055539697684
1252,3,1.0,7.279132131268566e-05,3,354.0,488.6150495703818
1253,3,1.0,8.120245909884618e-05,3,352.3333333333333,489.7954221463851
1254,6,0.6,0.00011321001359308966,9,184.16666666666666,385.03827371083804
1255,124,0.5507474429583006,0.0003708890523081733,4200,138.2741935483871,96.51962350280813
1256,135,0.5213930348258706,0.00039308571542632945,4716,128.1925925925926,93.38470778898447
1257,55,0.6787878787878788,0.0002637911813139037,1008,84.74545454545455,132.4738352460341
1258,42,0.445993031358885,0.00027827596088419613,384,72.4047619047619,155.18591914582257
1259,47,0.4727104532839963,0.00034423021078475115,511,62.191489361702125,146.59244970511872
1260,38,0.6088193456614509,0.0002667070414268487,428,74.89473684210526,160.91821876404768
1261,68,0.5517998244073749,0.0003406571492549434,1257,76.72058823529412,122.84289890514097
1262,2,1.0,4.5332699947320955e-05,1,613.5,431.5
1263,6,0.4666666666666667,6.66089588936348e-05,7,239.66666666666666,362.3229069337031
1264,5,0.7,8.396784003692024e-05,7,224.2,410.7409889455884
1265,31,0.5741935483870968,0.0001276292348067236,267,130.96774193548387,172.7232513012143
1266,13,0.7564102564102564,0.00014395085086708938,59,111.6923076923077,274.8346033009629
1267,120,0.623109243697479,0.0003395246622273768,4449,144.81666666666666,94.3769907810632
1268,11,0.23636363636363636,0.00012612690807695833,13,127.27272727272727,291.4181908932095
1269,126,0.558984126984127,0.00036560615935305,4402,137.42857142857142,95.06642861883545
1270,2,1.0,5.623163310997624e-05,1,525.0,520.0
1271,96,0.656578947368421,0.0002871067131643854,2994,138.39583333333334,106.38740910451868
1272,84,0.5516351118760757,0.0002754507237652246,1923,138.07142857142858,113.91776333268264
1273,64,0.4305555555555556,0.0003376530679826453,868,75.5,128.27911462899954
1274,25,0.4866666666666667,0.0002292680588774566,146,72.72,199.48283535181665
1275,57,0.43295739348370926,0.0003811725880908733,691,63.473684210526315,133.17039675031802
1276,2,1.0,4.535448414876846e-05,1,588.0,457.0
1277,124,0.3952268554943614,0.0005717524252620442,3014,69.84677419354838,92.34586498548136
1278,36,0.6793650793650794,0.000141941638837076,428,137.61111111111111,163.26806140988876
1279,44,0.7484143763213531,0.0002170315102479609,708,90.5909090909091,146.77832980100828
1280,76,0.5743859649122807,0.00024930813613243676,1637,129.3815789473684,116.72312799112795
1281,41,0.6743902439024391,0.00021776277516093463,553,92.26829268292683,154.33445221656604
1282,68,0.5864793678665496,0.00033803374354758603,1336,79.02941176470588,122.43425253486718
1283,32,0.24798387096774194,0.00024953625406754084,123,76.03125,179.9443463225158
1284,60,0.5751412429378531,0.00028988072723084614,1018,85.13333333333334,128.83626128626298
1285,55,0.7784511784511785,0.00018338746485295422,1156,136.5818181818182,133.25773945241207
1286,23,0.6126482213438735,0.0001357280502794731,155,119.91304347826087,198.6944153705204
1287,66,0.7249417249417249,0.00020261266507830478,1555,163.8181818181818,118.10882361143064
1288,92,0.6619684663162924,0.00027570619890992897,2771,137.18478260869566,108.39018980835799
1289,85,0.6647058823529411,0.0002518163566987363,2373,154.23529411764707,106.97483454024825
1290,87,0.5479818230419674,0.0002700079331546176,2050,132.54022988505747,110.2797700936177
1291,113,0.6123577749683944,0.0003267347125145855,3875,146.28318584070797,96.97581753360265
1292,55,0.7111111111111111,0.0002645430794098729,1056,88.43636363636364,132.35184013370142
1293,48,0.7012411347517731,0.00015915390320103966,791,164.95833333333334,137.0927238424985
1294,22,0.5844155844155844,0.0001591934740141047,135,100.0909090909091,211.57352237910308
1295,5,0.6,8.264573816377628e-05,6,221.2,411.98854353003554
1296,25,0.5166666666666667,0.00018627975122996346,155,89.56,196.57448054109162
1297,6,0.8666666666666667,0.00010038155887818817,13,192.33333333333334,381.5842705819457
1298,71,0.6285714285714286,0.00032904917824218727,1562,80.53521126760563,118.73711416946848
1299,31,0.6236559139784946,0.00022624671911042433,290,79.09677419354838,177.98792181542774
1300,31,0.6408602150537634,0.00020509501661231122,298,99.45161290322581,177.8632745478459
1301,6,0.5333333333333333,8.090201814611159e-05,8,195.16666666666666,380.32416728656915
1302,107,0.6600246870040557,0.0003084481374135309,3743,151.47663551401868,97.86690807975619
1303,48,0.5948581560283688,0.00025044547978628646,671,91.08333333333333,143.59228062662544
1304,38,0.40256045519203415,0.00030379143007376174,283,60.23684210526316,162.9469455488869
1305,104,0.49869305451829726,0.0003349638948766877,2671,131.01923076923077,107.75104682422337
1306,26,0.5323076923076923,0.00019510498374976333,173,83.6923076923077,193.3436098744666
1307,31,0.567741935483871,0.00029500086652980073,264,59.03225806451613,180.37353426332558
1308,20,0.5736842105263158,0.00017357913313269227,109,86.45,220.81247134163414
1309,43,0.6921373200442967,0.0002230748574785905,625,93.97674418604652,150.74581846521818
1310,27,0.7207977207977208,0.0002000401430300272,253,86.18518518518519,189.02342340391593
1311,24,0.5507246376811594,0.00018486775764211784,152,86.91666666666667,200.96370249928773
1312,80,0.5588607594936709,0.00026810581271515026,1766,138.3625,117.11417972965529
1313,34,0.6149732620320856,0.00022037259327006462,345,101.26470588235294,169.36981966439237
1314,26,0.7630769230769231,0.00021453958274717753,248,76.57692307692308,195.00752906114303
1315,44,0.7272727272727273,0.00021872815746181942,688,89.72727272727273,147.5970195000199
1316,32,0.7983870967741935,0.0001763394397781185,396,99.59375,171.2072682771894
1317,21,0.29523809523809524,0.00022005486872525278,62,75.95238095238095,217.6888290745643
1318,41,0.5804878048780487,0.0002573860175794772,476,82.34146341463415,157.93910678333265
1319,27,0.9202279202279202,0.0002226264977644153,323,69.92592592592592,191.27601269252258
1320,64,0.47966269841269843,0.0003858384632846439,967,72.28125,127.33009129203316
1321,25,0.47333333333333333,0.00016583499657631256,142,96.56,198.74930540759132
1322,90,0.5273408239700375,0.00042002355528996174,2112,71.8,105.72229870961209
1323,77,0.6151742993848257,0.00024124164352257914,1800,138.06493506493507,114.62466560586131
1324,40,0.6833333333333333,0.00021702679851464597,533,96.125,156.18853791171745
1325,18,0.6601307189542484,0.00018561767839729118,101,82.72222222222223,233.5757801265542
1326,2,1.0,5.808584539162728e-05,1,527.0,518.0
1327,49,0.3333333333333333,0.00025782251719548896,392,99.0204081632653,150.7724992241038
1328,20,0.6368421052631579,0.00020916076689625208,121,76.45,222.54111417893097
1329,136,0.4950980392156863,0.00040482018787485886,4545,128.02941176470588,94.80397276799721
1330,122,0.5523641782956239,0.0003641707482981692,4077,137.2622950819672,97.60415229667367
1331,146,0.5109116674539442,0.0004196207118178462,5408,132.05479452054794,90.35862952185234
1332,42,0.5354239256678281,0.0002721328258739908,461,77.0,155.72487949983488
1333,33,0.8428030303030303,0.00026585679804314537,445,61.81818181818182,173.89363773634463
1334,100,0.4448484848484848,0.00035880941598434823,2202,126.23,109.01796686785164
1335,128,0.6114665354330708,0.0003643631139242206,4970,144.1796875,92.39592401671376
1336,55,0.7427609427609427,0.00017740643269040075,1103,148.43636363636364,129.35079345947224
1337,36,0.24126984126984127,0.0002758327095285599,152,65.77777777777777,170.9668764395787
1338,68,0.35645302897278314,0.0004437230667678358,812,61.11764705882353,122.34480317958712
1339,100,0.6129292929292929,0.00029958115539285027,3034,141.29,104.79964646886935
1340,63,0.6943164362519201,0.00019998190396897398,1356,137.34920634920636,124.81086118923582
1341,123,0.5716380114620818,0.00035434216959185955,4289,140.66666666666666,94.5683102928942
1342,10,0.6222222222222222,0.00010144083867098672,28,135.5,304.03560646740044
1343,37,0.32882882882882886,0.00025988909158229927,219,72.4054054054054,166.20688174184954
1344,91,0.6244200244200244,0.00027865162262452907,2557,135.01098901098902,110.4806178123958
1345,97,0.5042955326460481,0.0004447062292058228,2348,71.9278350515464,101.92206922095954
1346,5,1.0,6.392130505783008e-05,10,244.0,401.4105130661129
1347,74,0.5435024065161052,0.0003609320327356507,1468,81.89189189189189,115.11129368684284
1348,37,0.5690690690690691,0.00027085799061188744,379,67.13513513513513,163.80577856060694
1349,42,0.5423925667828107,0.0002727764251503193,467,79.02380952380952,155.2968720893168
1350,33,0.5776515151515151,0.00017650106052978704,305,96.12121212121212,169.72647470772668
1351,67,0.7476255088195387,0.00020868136221245754,1653,159.7910447761194,118.12231673502151
1352,234,0.41157697810058325,0.0006690772431300504,11220,120.21794871794872,76.02956815212802
1353,3,0.6666666666666666,6.649636355641702e-05,2,361.0,483.76027120878786
1354,5,0.6,7.136681466589654e-05,6,233.0,406.25755377592674
1355,37,0.6276276276276276,0.00026268521755598817,418,72.5945945945946,163.14617214110513
1356,20,0.5526315789473685,0.00018691590624782573,105,74.8,222.8752117217166
1357,31,0.3655913978494624,0.00022677586857266114,170,89.6774193548387,179.9201233337645
1358,77,0.42515379357484623,0.00045858392018887126,1244,69.37662337662337,118.25792183574893
1359,84,0.5476190476190477,0.0002640483529609664,1909,123.89285714285714,112.05653524822519
1360,37,0.43243243243243246,0.0003451784489409394,288,53.027027027027025,165.6752744583123
1361,137,0.452769428939459,0.0004212053215125313,4218,129.97080291970804,94.60813853711271
1362,3,1.0,5.543259899733526e-05,3,383.0,468.1224910925202
1363,21,0.8714285714285714,0.00018142968761421704,183,80.52380952380952,215.73476198411947
1364,12,0.7424242424242424,0.00010078087628150593,49,128.16666666666666,276.7088823213949
1365,42,0.6492450638792102,0.00014473248367116335,559,154.5952380952381,145.85022642681372
1366,66,0.35291375291375293,0.00042972852360729564,757,63.303030303030305,125.67080248362335
1367,166,0.5036874771814531,0.0004739846772732844,6898,128.7710843373494,86.23040378763415
1368,10,0.8444444444444444,0.0001628119956943117,38,114.2,310.27465252579043
1369,53,0.2895500725689405,0.0002760220792685219,399,101.24528301886792,144.95385155808614
1370,112,0.6283783783783784,0.00032568698338519386,3906,135.99107142857142,99.77013720258918
1371,37,0.581081081081081,0.00028807586460561003,387,66.64864864864865,165.03271030661415
1372,7,1.0,8.762841615805366e-05,21,172.57142857142858,356.24584494533593
1373,73,0.4520547945205479,0.00037970838357333795,1188,76.41095890410959,118.77316190744212
1374,42,0.6178861788617886,0.00026528685976761994,532,91.0952380952381,154.1262329767713
1375,74,0.6508700481303221,0.00023057585087804145,1758,136.95945945945945,119.60039762986295
1376,182,0.48454860057070004,0.0005180650615935587,7981,128.41758241758242,83.24366008054814
1377,190,0.4536897800055695,0.000551755504577734,8146,125.58947368421053,82.13864975718505
1378,32,0.8548387096774194,0.00025897305397414884,424,63.0,176.46564821516964
1379,51,0.7803921568627451,0.0002451904025116176,995,91.15686274509804,136.74097060185738
1380,85,0.6700280112044817,0.00025288152369569043,2392,145.38823529411764,108.78171279246473
1381,27,0.8319088319088319,0.00014735790637253581,292,117.48148148148148,183.19719599390004
1382,41,0.8402439024390244,0.00021661254764195493,689,93.78048780487805,154.39946799401613
1383,4,1.0,6.722183263956014e-05,6,276.75,443.7411266718468
1384,12,0.3939393939393939,0.00013888859663401264,26,113.33333333333333,281.31101807232665
1385,15,0.38095238095238093,0.00013035111629458872,40,108.46666666666667,251.0510882049486
1386,1,0.0,4.2799006860415876e-05,0,1045.0,0.0
1387,9,0.5,0.00012949883279103334,18,133.22222222222223,322.60391186502574
1388,84,0.580895008605852,0.0002581357621361624,2025,133.61904761904762,109.93362767748124
1389,46,0.7478260869565218,0.0001600235215287644,774,153.1304347826087,142.8505769487599
1390,193,0.47544257340241797,0.0005404067445837945,8809,126.96373056994818,80.45320933177452
1391,175,0.4729720853858785,0.0004950229194450298,7201,128.5257142857143,83.89379797562816
1392,37,0.6876876876876877,0.00018924342364817897,458,106.0,159.95185086329758
1393,53,0.5014513788098693,0.0002048759391786356,691,130.0,137.12630178601563
1394,2,1.0,6.026784250834164e-05,1,526.0,519.0
1395,2,1.0,4.816298486380282e-05,1,543.0,502.0
1396,54,0.740041928721174,0.00027602909409162686,1059,81.18518518518519,136.424863878345
1397,16,0.625,0.00011898391044628661,75,139.0625,238.5962774096654
1398,44,0.587737843551797,0.00016007603401582468,556,139.79545454545453,147.63092487463067
1399,178,0.5084110962991176,0.0005031124896682368,8009,131.18539325842696,83.3375726944225
1400,22,0.6623376623376623,0.00015656873532507047,153,107.77272727272727,208.77367733291342
1401,12,0.7878787878787878,7.708679764062911e-05,52,214.75,256.4160437648159
1402,74,0.6253239540910773,0.00022826102159848123,1689,146.24324324324326,116.74201295798088
1403,9,1.0,0.0001489139795661473,36,126.77777777777777,324.6474250895638
1404,50,0.6971428571428572,0.00023990674625078994,854,90.62,138.00520135125342
1405,50,0.28816326530612246,0.00027545826309948395,353,106.8,174.27105324752014
1406,31,0.7483870967741936,0.00018330127673396487,348,98.6774193548387,177.01018507178262
1407,37,0.551051051051051,0.00014757571069362783,367,133.05405405405406,160.31066898891274
1408,34,0.3850267379679144,0.00022553134768097882,216,82.97058823529412,172.02932125147217
1409,106,0.465947888589398,0.00033644334753068556,2593,125.86792452830188,104.50720616768702
1410,21,0.6904761904761905,0.00021314159307137228,145,75.85714285714286,217.02518741562952
1411,10,0.6666666666666666,7.866073842666864e-05,30,181.5,293.361296015681
1412,22,0.42424242424242425,0.0001649064346165598,98,90.27272727272727,209.80514375750525
1413,60,0.6135593220338983,0.00028685014873298974,1086,82.66666666666667,127.60977844803101
1414,8,0.9642857142857143,7.104493677087686e-05,27,202.375,319.4217186964593
1415,30,0.5632183908045977,0.00023524721783785505,245,73.83333333333333,181.8046723516447
1416,111,0.604095004095004,0.00032463879667558507,3688,139.57657657657657,100.80375632475744
1417,5,0.7,5.7033717420365974e-05,7,312.6,367.87095563526077
1418,21,0.4523809523809524,0.00015434259180580469,95,104.71428571428571,214.79162501566665
1419,24,0.23550724637681159,0.00019387051413615895,65,103.875,248.68794242651438
1420,148,0.4974259974259974,0.0004405224865045448,5411,130.88513513513513,90.086484246532
1421,24,0.6014492753623188,0.00023446195712175882,166,70.25,203.52318663975365
1422,14,0.4835164835164835,0.00011706838911806561,44,138.5,258.5431022369108
1423,61,0.5841530054644809,0.00028929030841250006,1069,86.62295081967213,127.2220421069008
1424,19,0.6374269005847953,0.0001795848554481189,109,86.89473684210526,226.52939735724374
1425,34,0.3689839572192513,0.00024581246908353247,207,80.41176470588235,173.18710005741647
1426,64,0.625,0.0003035548447277543,1260,82.234375,123.62932780436596
1427,66,0.3361305361305361,0.00038574622665970014,721,73.5909090909091,127.3668023528808
1428,29,0.49261083743842365,0.0002238966589684424,200,73.89655172413794,184.4552734923669
1429,38,0.4182076813655761,0.00022266025103909076,294,90.8157894736842,163.50661587502523
1430,2,1.0,4.9378157214813366e-05,1,534.5,510.5
1431,220,0.43341635533416356,0.0006584499181463515,10441,122.43636363636364,78.67488074032354
1432,55,0.6202020202020202,0.0002651810762349895,921,84.10909090909091,132.84094011975685
1433,23,0.6877470355731226,0.00022691733397418623,174,70.43478260869566,207.91654389430568
1434,15,0.5714285714285714,0.0001391489457888145,60,107.86666666666666,255.72325319028423
1435,56,0.32142857142857145,0.0002734926831444298,495,104.83928571428571,138.3711077379691
1436,30,0.3080459770114943,0.00020073952511839838,134,97.4,181.22943101678234
1437,56,0.5025974025974026,0.00021650941244445525,774,128.76785714285714,136.66055328433143
1438,34,0.8163992869875223,0.00017593836133457028,458,100.41176470588235,166.1039925232983
1439,21,0.9428571428571428,9.15526272321288e-05,198,213.42857142857142,191.20011242987616
1440,28,0.36507936507936506,0.0001661853277134118,138,90.85714285714286,187.80284386362553
1441,16,0.6166666666666667,0.00016001493669689392,74,100.5,249.42784527794808
1442,5,0.8,7.935059728172506e-05,8,261.6,396.40464174880697
1443,9,0.8333333333333334,0.00010130450016953489,30,139.55555555555554,320.2024051235618
1444,32,0.4959677419354839,0.00021377988965611138,246,91.90625,173.90754716497355
1445,9,0.5277777777777778,0.00010672681509065626,19,143.11111111111111,319.2496217502134
1446,36,0.5682539682539682,0.0002329428370984378,358,84.97222222222223,166.28397499310077
1447,142,0.496753571071821,0.00042627966043836714,4973,126.84507042253522,94.07318815273771
1448,52,0.6380090497737556,0.000255980606484454,846,90.71153846153847,135.63955863561304
1449,90,0.5710362047440699,0.00028802647504774716,2287,134.62222222222223,112.56509995729165
1450,23,0.3201581027667984,0.00020499969727930096,81,109.6086956521739,253.39155799575505
1451,31,0.7591397849462366,0.00016973926757076998,353,104.0,173.66281753313916
1452,34,0.7878787878787878,0.00027495959153848515,442,60.64705882352941,171.46100265811452
1453,28,0.3888888888888889,0.00021321654511526278,147,74.0,190.29150570337382
1454,52,0.669683257918552,0.00026498160540674564,888,87.5576923076923,138.19584952321756
1455,5,1.0,7.020761699132413e-05,10,276.0,392.2550190883477
1456,132,0.5604904001850567,0.00037967590267153404,4846,131.41666666666666,94.04029130584874
1457,62,0.7371760973030143,0.0001977568697814901,1394,152.16129032258064,125.86759473663855
1458,33,0.4166666666666667,0.0001469291431392181,220,116.72727272727273,171.42650562837687
1459,102,0.45680450397980976,0.00046934895243430126,2353,71.25490196078431,99.50344227709104
1460,46,0.4579710144927536,0.00018115540090172177,474,122.34782608695652,145.81051095161058
1461,8,0.6428571428571429,9.009626562441192e-05,18,163.375,333.7360249883132
1462,84,0.595811818703385,0.00038616558269873914,2077,74.08333333333333,108.90856894151577
1463,10,0.7333333333333333,6.789154841112184e-05,33,243.3,272.45735446120744
1464,26,0.5969230769230769,0.0001797833133859858,194,89.26923076923077,195.63949532284508
1465,108,0.553478712357217,0.00035714080659750747,3198,130.8148148148148,118.67783562826781
1466,1,0.0,4.2799006860415876e-05,0,1045.0,0.0
1467,124,0.535929714135851,0.00037847895085241966,4087,133.57258064516128,99.00270225923428
1468,31,0.8602150537634409,0.00025284586166991795,400,64.0,179.21855462697116
1469,57,0.36779448621553884,0.0004255371411186097,587,58.578947368421055,134.12575238008375
1470,71,0.5653923541247485,0.0002426304174577409,1405,126.14084507042253,121.5933300355945
1471,169,0.4845731191885038,0.0005024648137424786,6879,128.69230769230768,86.40362144503302
1472,90,0.3041198501872659,0.0005953205894621009,1218,51.077777777777776,107.28489877971103
1473,54,0.2578616352201258,0.0003414903577136254,369,81.57407407407408,139.09157679476414
1474,4,0.8333333333333334,7.331853986341364e-05,5,270.5,447.1635606799821
1475,72,0.5140845070422535,0.0003418349531226573,1314,83.63888888888889,117.91761549153662
1476,5,0.7,7.442828630617236e-05,7,222.0,411.54586621663447
1477,9,0.3888888888888889,0.00010535527075755696,14,140.66666666666666,320.10831500186515
1478,17,0.6985294117647058,0.0001608060400591693,95,85.76470588235294,240.00601203542544
1479,84,0.551061388410786,0.00038783638324085677,1921,76.30952380952381,108.63163796261155
1480,93,0.44413277232351567,0.0003123949116971685,1900,120.87096774193549,110.75791928349733
1481,17,0.5588235294117647,0.00013212967759808038,76,114.3529411764706,234.93151472077247
1482,49,0.4651360544217687,0.00034025667375277876,547,63.44897959183673,142.75282780350636
1483,96,0.5396929824561404,0.0003013205649388051,2461,128.97916666666666,107.41226838357693
1484,22,0.5844155844155844,0.00010418308630165754,135,162.72727272727272,203.7815634934493
1485,47,0.5661424606845513,0.00017266304685740116,612,136.31914893617022,145.2235410233506
1486,5,1.0,9.278407722695115e-05,10,221.2,411.95990096124643
1487,63,0.2805939580133128,0.0003546233358440138,548,82.6984126984127,130.73183930093043
1488,135,0.5253731343283582,0.00039136234844271476,4752,130.42962962962963,93.77850505832312
1489,22,0.7835497835497836,0.00013852369379891655,181,108.77272727272727,206.0851394709085
1490,9,0.9444444444444444,8.698874540610197e-05,34,187.22222222222223,309.07416505779463
1491,125,0.6193548387096774,0.00035578110149049103,4800,141.248,93.80973561416747
1492,13,0.5,0.00011775804481402484,39,140.6153846153846,266.3209568753573
1493,26,0.9261538461538461,0.00021588731163516716,301,71.3076923076923,194.78899219229496
1494,26,0.6184615384615385,0.00025810681022216,201,65.3076923076923,196.28389354174053
1495,67,0.5291723202170964,0.000330725730055036,1170,78.41791044776119,123.11118009462216
1496,48,0.4450354609929078,0.00033142013215924207,502,65.83333333333333,143.90467523869944
1497,29,0.4088669950738916,0.00019180587093010744,166,102.6896551724138,186.2386499107281
1498,6,0.6666666666666666,6.548027196780813e-05,10,238.33333333333334,366.2574989751821
1499,12,0.6666666666666666,0.0001919889591215326,44,96.5,286.001893933123
1500,29,0.5344827586206896,0.00021114165902444456,217,78.72413793103448,183.6991349353093
1501,18,0.4444444444444444,0.00011053456613757114,68,131.72222222222223,225.88389484559826
1502,70,0.43933747412008284,0.00035373195483173536,1061,75.52857142857142,119.70603534475269
1503,28,0.6296296296296297,0.00017166579640320398,238,91.85714285714286,185.6099432153573
1504,58,0.4337568058076225,0.00038693639018717944,717,63.37931034482759,132.06030853053292
1505,59,0.12039742840444184,0.000532635013883581,206,54.08474576271186,164.35351399930096
1506,8,0.9285714285714286,7.977906909736112e-05,26,181.625,327.3682702630174
1507,37,0.527027027027027,0.0002718353544271126,351,71.27027027027027,164.37015719285122
1508,33,0.8390151515151515,0.00017925718238083455,443,101.18181818181819,170.5569227907379
1509,131,0.5201409277745156,0.0003924403695921726,4429,136.57251908396947,94.86189483732389
1510,4,0.8333333333333334,6.162951440367321e-05,5,287.75,437.2981677299826
1511,30,0.5655172413793104,0.000280177041603946,246,61.666666666666664,182.87870904570119
1512,34,0.5668449197860963,0.0002254328599735213,318,91.20588235294117,171.32284271510952
1513,52,0.44720965309200605,0.00020478565874944665,593,117.0576923076923,140.54364411942242
1514,35,0.6201680672268908,0.00022583497311063413,369,92.14285714285714,168.1910721016246
1515,69,0.4880647911338448,0.00034197974151646977,1145,81.65217391304348,121.20527874941496
1516,159,0.5816415890454582,0.00043989313996829315,7306,139.57861635220127,83.89169295295686
1517,36,0.6730158730158731,0.0001337792551927398,424,152.22222222222223,157.50345871177828
1518,14,0.3626373626373626,0.00013203159542543954,33,116.57142857142857,260.0554101081741
1519,33,0.4090909090909091,0.00015385268257684975,216,109.24242424242425,170.60339090435
1520,117,0.54096669613911,0.0003554824501987938,3671,136.94871794871796,99.68161676346631
1521,6,1.0,6.89823996395412e-05,15,205.33333333333334,375.56076590731476
1522,156,0.49421009098428453,0.0004465716394287559,5975,133.64743589743588,87.40583244101866
1523,69,0.4416027280477408,0.000259228827761233,1036,119.56521739130434,127.74107396830483
1524,41,0.6902439024390243,0.0001436848041669419,566,157.41463414634146,149.4371514211448
1525,57,0.41102756892230574,0.00036311461038932155,656,67.26315789473684,132.65342343084265
1526,22,0.4935064935064935,0.0001578848652924045,114,95.04545454545455,208.46701881564934
1527,12,0.3787878787878788,0.00010412011429160832,25,133.08333333333334,277.4038747426255
1528,70,0.5151138716356107,0.0002434016559180252,1244,126.91428571428571,122.94815897734445
1529,42,0.281068524970964,0.0002917728034028546,242,71.11904761904762,154.61984139001672
1530,105,0.6615384615384615,0.00029941800233098076,3612,150.67619047619047,97.7567920171664
1531,22,0.22943722943722944,0.00018377224605434648,53,82.81818181818181,212.69347050789833
